Load History,Distance to Task,Total Distance Travelled,Robot Type,Task Type,Capability Match?,Suitability
2,9.895508957963997,1.19548187109203,Small,Small,1,6.945189868095749
6,4.17759554307286,25.573455649646963,Large,Small,0,0.0
3,9.85897629649544,27.67558954366663,Small,Medium,0,0.0
6,12.730627214555998,10.042548714054151,Small,Small,1,4.524561589304485
1,10.800717591988098,12.860646016349136,Medium,Large,0,0.0
8,11.948145697244705,20.07389929690263,Medium,Large,0,0.0
7,18.01373180555225,43.6508296771363,Medium,Medium,1,2.013095597882667
2,19.80428593247745,47.418880738069845,Large,Large,1,3.1268220563011204
8,8.463384608933557,5.734719062652605,Small,Medium,0,0.0
3,17.57158681660241,19.000627311353153,Large,Large,1,4.658629613278073
4,7.127409357711498,36.7455903286935,Small,Medium,0,0.0
3,7.425436702432692,22.44840927672343,Large,Medium,0,0.0
1,15.97446937126401,28.276442185427044,Small,Small,1,4.197139491944451
2,2.526866603845285,48.50150683675717,Medium,Large,0,0.0
0,8.393316222816605,38.2949575085882,Small,Small,1,6.009445535789464
8,4.5106177295750145,5.998799027733915,Large,Medium,0,0.0
2,7.595794050029009,29.664211326284896,Large,Small,0,0.0
4,13.495609330007749,49.00819993436501,Large,Medium,0,0.0
8,24.600786315820606,37.102062487271766,Small,Medium,0,0.0
0,13.473669088985124,48.362184796416756,Medium,Medium,1,4.297590140237772
6,23.606622005878705,12.788002166671026,Small,Small,1,3.5823488295162065
4,16.421164647830672,2.697431266209971,Medium,Large,0,0.0
0,4.726815785486194,5.1137012771029,Large,Large,1,8.045294715598635
7,3.6806149005515265,39.181884029714716,Medium,Medium,1,3.61226574174305
9,19.985878148166652,49.48314961421085,Large,Large,1,1.0149548170416989
2,14.063855393727254,3.1354315784750564,Large,Large,1,6.717339890522376
7,17.344951919890704,16.928600594390954,Medium,Medium,1,3.2074258626112826
8,24.95536857058344,45.324738860702666,Large,Large,1,0.9216293349088289
4,3.9832345820711574,45.512982004316314,Large,Large,1,4.439973000319438
1,23.0369441627051,20.063236520242313,Small,Small,1,4.4334108718993805
6,17.815176420813028,7.560825044079966,Medium,Large,0,0.0
2,15.677578634719369,49.73746114893028,Large,Large,1,3.736735137840703
6,11.020365798965068,1.5001959764188721,Large,Large,1,5.519041351969954
3,2.8227080823361423,33.52055155368532,Small,Medium,0,0.0
5,20.88115416856222,1.4196614390521334,Medium,Medium,1,4.999999999999999
6,1.6660593425445236,49.29693740924198,Small,Small,1,4.0998277459324886
3,7.096215795004482,37.382359166535856,Large,Large,1,4.879476303899092
6,6.711517456659929,34.334356714258796,Large,Large,1,3.530822613984642
7,16.85816265937928,34.945801728629874,Small,Small,1,2.049955961379802
6,11.632858165599929,10.920446109632492,Medium,Large,0,0.0
7,14.609390526715076,8.020992671281512,Small,Small,1,3.943340845856381
9,9.58674841168079,47.18865048134083,Small,Large,0,0.0
5,15.850122829101633,3.4430281912114613,Medium,Large,0,0.0
0,12.995559149671626,43.781032056785484,Medium,Small,0,0.0
4,1.390370651422876,12.431859055665667,Medium,Medium,1,6.7396713678439
1,2.1150333420491245,32.91268388516246,Medium,Large,0,0.0
6,13.224734607245656,0.7700244005519996,Small,Large,0,0.0
0,5.836686011557635,21.993941943344915,Small,Small,1,6.7557622928244045
6,15.550478849548973,7.339992418766256,Large,Small,0,0.0
8,13.655752688617243,22.36843709843398,Medium,Medium,1,3.4680079482428687
0,22.033846338752344,40.39277685273551,Large,Large,1,3.2963161715561777
4,20.314494019751802,7.891625813152981,Large,Medium,0,0.0
6,24.79057804635935,38.2753117676067,Medium,Medium,1,1.8386446759868702
1,22.052646994757254,11.44793438576101,Large,Small,0,0.0
0,12.911326976505224,13.350964034744766,Large,Medium,0,0.0
0,3.086599229148193,30.948207527515503,Small,Small,1,6.433570874447155
2,17.53960398415129,1.3526555356450087,Large,Large,1,6.262214723575406
3,3.321016695828902,47.13167901728904,Large,Small,0,0.0
0,14.02060051992781,18.054918705956315,Small,Small,1,5.745086718291468
2,4.56470985436046,31.277202306786783,Medium,Medium,1,5.632462250736794
1,1.7193320996672423,46.05409761174685,Small,Small,1,5.0
5,2.4563992326831654,3.993140897700459,Small,Small,1,7.093102042462445
3,15.207242569302693,47.863160522474665,Small,Small,1,3.415803295809852
8,11.648333990244197,12.775875907882838,Large,Medium,0,0.0
3,1.6647516197268508,0.37862889519406084,Small,Large,0,0.0
0,14.93147624174915,6.242998601296956,Small,Large,0,0.0
9,18.444944537050556,15.174826052860773,Small,Small,1,3.174040929083332
3,3.4672530895518556,5.8758948913975315,Medium,Medium,1,6.971336241203189
6,20.60256661372413,8.059373111285261,Large,Small,0,0.0
7,2.979479019129669,25.626672979988506,Small,Small,1,4.510817677415526
3,3.8660722923940045,44.77832152236823,Small,Large,0,0.0
6,11.128300723073062,37.24374887884283,Large,Large,1,3.026902731771952
8,11.229302016223919,41.278749030617966,Large,Large,1,2.772743282085961
7,15.279648853833935,37.33733763312234,Medium,Medium,1,2.049955961379802
0,8.18541506433164,26.730319399091464,Medium,Medium,1,6.245247823627729
9,21.273360837908548,16.964544866028174,Large,Large,1,2.576872095374768
5,19.605735318890343,3.2034622922880285,Small,Large,0,0.0
4,16.73187057511609,35.40498074727746,Small,Medium,0,0.0
4,18.033447385195114,33.40203763960202,Medium,Medium,1,3.015809503852791
3,24.23614366047587,0.5527788961927405,Small,Small,1,5.000000000000001
3,14.39251502788215,6.389771914706277,Small,Small,1,5.858865219182784
4,9.513125230997765,20.84370045513644,Small,Small,1,4.792677954923898
3,5.500994198096124,8.005773164210778,Small,Small,1,6.244841961399321
5,6.081180088620916,35.5627989370886,Medium,Medium,1,4.391549921606378
5,7.133716659721473,6.019182461784755,Small,Large,0,0.0
0,18.00863758326771,4.095460752355806,Medium,Medium,1,6.192009384070703
3,5.144342437069177,21.14226470892463,Small,Small,1,5.619787007225289
1,7.790992111388373,46.720546734416494,Small,Large,0,0.0
8,14.16564231685423,17.57197805493935,Medium,Medium,1,3.527832750754507
8,4.493625527342518,42.219088861049435,Small,Small,1,3.124715573251491
0,7.5809418520589835,12.064860877701244,Small,Small,1,6.881420556018975
8,3.4368945534551583,16.15567175810729,Medium,Large,0,0.0
8,19.328489977502798,42.443446790526224,Medium,Large,0,0.0
9,15.170775686604838,5.073510321995195,Small,Small,1,4.035739186204837
0,22.376501797068553,11.285893889266807,Small,Medium,0,0.0
5,20.94168963474689,47.31401020483374,Small,Small,1,2.41763636170011
2,10.713902013520036,21.68684539500743,Large,Large,1,5.218740784883589
1,15.536069846774483,29.525078297833897,Small,Small,1,4.061846699736584
6,12.761637394489082,49.25801957363278,Medium,Large,0,0.0
9,17.705590155179145,44.4891076981648,Medium,Large,0,0.0
2,24.088577443441867,44.873903306317274,Large,Large,1,2.4545153987661004
0,23.633098212066823,9.098452841398574,Small,Small,1,5.0
5,10.065923219599535,47.152782006519466,Small,Medium,0,0.0
8,10.018220856497035,29.74044931161138,Small,Small,1,3.122857797933686
1,21.75848358007518,9.319248415269776,Large,Medium,0,0.0
3,10.120563245971425,32.10781288309106,Large,Large,1,4.692922228057964
2,14.40875716098316,16.677972503393473,Large,Medium,0,0.0
2,5.627691205470203,29.290882132553204,Small,Small,1,5.555110561412045
6,17.844293063915956,36.21773359601392,Small,Small,1,2.017669144896582
5,1.775979187807533,49.69541765281046,Medium,Medium,1,4.4355665061524805
7,22.00264118702878,5.972011261901544,Large,Large,1,3.678110809716105
6,17.290906187359763,2.256722357329216,Large,Large,1,3.985375539291338
6,3.1728368206177997,44.872971657807376,Large,Large,1,3.9989177538272385
6,2.0841821088167345,30.275663424941918,Small,Large,0,0.0
3,19.739060954266822,40.56907089038878,Small,Large,0,0.0
4,8.022569608117324,9.21341490528147,Small,Small,1,5.697993290540566
2,22.95093282301292,34.9234479279015,Medium,Small,0,0.0
3,12.906507315267406,32.81980626263799,Small,Small,1,4.055000914277653
5,21.89139975201154,2.642442008330126,Small,Small,1,4.803222531864855
4,16.00141614563694,31.86538415341363,Large,Large,1,3.11285949284012
2,16.443496121846245,24.99647895479729,Small,Small,1,4.461428694446089
7,17.49364047103807,40.80678904066385,Medium,Small,0,0.0
7,21.46227183832749,45.427912533870526,Small,Small,1,1.5306595806141632
3,2.2155618086496602,43.28255340415909,Medium,Medium,1,5.474052852980123
8,13.814336709372288,28.03698281838065,Medium,Medium,1,2.892276961538206
5,22.95776367652456,49.00280309820612,Small,Small,1,1.4222514366816732
2,21.657289368326214,9.221066376748905,Large,Medium,0,0.0
4,12.39071447848636,14.755498991656419,Small,Small,1,4.898134748651612
5,5.028626931588836,33.02410492356704,Small,Medium,0,0.0
9,12.636328635405732,31.518209101291284,Medium,Large,0,0.0
6,18.549982752576494,23.984960377854865,Large,Large,1,2.9199013112064
1,11.895636762315645,34.23956904015279,Large,Medium,0,0.0
3,12.19473270412989,19.945960466672492,Small,Small,1,4.750782938906409
8,2.330548190588269,27.13644222640642,Medium,Large,0,0.0
5,12.805053075011516,17.026211537056714,Small,Large,0,0.0
0,19.042831061574926,34.2868191582896,Medium,Large,0,0.0
1,14.549208227680502,30.615274115019623,Small,Small,1,4.223638288774512
7,10.724912538651862,30.291918633844844,Medium,Large,0,0.0
3,16.526700613884017,40.986245851021955,Medium,Medium,1,3.347105014610232
6,3.7597960807042003,45.55508358126832,Large,Small,0,0.0
5,18.64758358337265,41.32007529346488,Medium,Small,0,0.0
9,18.787689606788717,43.766429102097995,Small,Small,1,1.3381112839152463
6,5.392143297051996,16.365239350253297,Large,Small,0,0.0
3,13.668190163734101,26.446887503200543,Small,Small,1,4.019250943686108
0,7.755510225599258,38.07061288220001,Large,Small,0,0.0
9,24.357647381906673,8.488296619521323,Medium,Small,0,0.0
2,7.110666020735393,9.403693413937852,Medium,Medium,1,6.103831461288397
8,0.13527059534749475,3.4601103204650707,Medium,Large,0,0.0
9,6.294336763899006,0.13878891182135256,Large,Small,0,0.0
8,22.03861266365648,7.920553898214444,Large,Large,1,3.1653358708397983
3,24.21775841245262,35.01489962385772,Large,Large,1,3.2569607903249747
5,22.202741418260377,30.16537822614721,Medium,Small,0,0.0
2,6.054589529272422,26.75384205835694,Large,Medium,0,0.0
0,6.437568943805508,35.130783904737854,Medium,Small,0,0.0
0,13.480587688420659,6.411412904739933,Medium,Large,0,0.0
3,21.352693315552212,30.360050947515976,Small,Small,1,3.3427753175898363
0,9.041379065663108,34.38623989080307,Medium,Large,0,0.0
0,9.919286538071647,48.42249133797682,Small,Medium,0,0.0
4,6.808376145636433,4.820394880402184,Large,Medium,0,0.0
3,2.5462546020657535,19.482849599587524,Small,Large,0,0.0
3,13.044068664229364,33.633781233604026,Small,Medium,0,0.0
2,21.336233367753945,14.18485167315604,Medium,Medium,1,4.668791073611373
4,3.439304511524896,41.784185504901764,Medium,Medium,1,5.169237811655963
4,14.341609366896623,21.75895442608804,Small,Large,0,0.0
4,24.509680204725825,42.00930004636289,Large,Medium,0,0.0
3,9.21326770291089,24.635967450197626,Large,Medium,0,0.0
5,1.6974565110565192,38.58672417561016,Large,Small,0,0.0
5,11.218298029792992,20.938690338725785,Small,Medium,0,0.0
7,24.990780297212336,2.119583999736796,Large,Small,0,0.0
4,6.9854519681600555,4.189972748645898,Large,Small,0,0.0
4,5.559140480442265,10.71286487842283,Small,Small,1,5.8265803386330655
2,18.648719752834513,43.418603950610226,Small,Large,0,0.0
4,10.345856962853722,18.50419531509771,Medium,Large,0,0.0
1,5.11586262217874,0.5394919943837173,Medium,Medium,1,8.013157458550355
7,13.331079816950073,32.34494786857316,Large,Large,1,2.520478251301092
8,5.527553300419047,31.63223002180235,Small,Large,0,0.0
6,15.151931762181647,9.91521605455874,Small,Large,0,0.0
9,23.306718397936443,20.747193165150296,Small,Small,1,1.9374212502548682
5,5.6419536560307515,32.29249026333104,Small,Small,1,4.468535620201436
6,0.49599980383678854,31.1702639735402,Medium,Medium,1,4.07951187249026
4,23.528125244809324,14.466749108021148,Small,Medium,0,0.0
4,3.850527520982755,5.6260340396303565,Medium,Medium,1,6.8523771690286965
1,17.676237011636804,46.0411530475762,Large,Large,1,3.6997585448395327
8,3.3142461166341923,4.751484079888646,Large,Large,1,5.728350870457782
6,8.9862406111143,16.53512480281752,Large,Large,1,4.684854687706605
3,8.52039643788555,10.692830000616848,Large,Large,1,5.684662270145698
2,4.495699054983601,14.054853819984553,Small,Small,1,6.155664916037147
8,13.708202780984518,6.76034543106529,Large,Small,0,0.0
4,16.12255132191736,24.869877426156055,Large,Large,1,3.8289387941786277
7,13.6107943580987,3.398845539479489,Small,Small,1,4.550146407491
8,11.15760609957355,33.408117469478206,Large,Small,0,0.0
6,11.286046140116103,17.98704395497944,Large,Small,0,0.0
5,18.5546605574266,21.658917980112303,Small,Small,1,3.8878016366687085
3,2.576998208185963,17.334211866204257,Small,Small,1,6.410231525145483
4,21.47190001126953,41.166509395824264,Small,Large,0,0.0
2,2.4263797357232413,15.407050796950289,Medium,Medium,1,6.876988066950752
5,19.670129690389118,19.126381445853752,Small,Small,1,3.9426998762039327
0,23.238269565433043,17.873420728861433,Medium,Medium,1,4.644762839366989
3,13.82878449153898,37.19912458717711,Large,Small,0,0.0
0,18.187673134361248,37.87363396050096,Medium,Large,0,0.0
3,6.270919831425728,32.808308044016,Medium,Medium,1,5.152912215847826
3,4.147554222773506,41.376297383479645,Medium,Large,0,0.0
2,9.039176876482493,5.074179198040091,Large,Large,1,6.773476722681302
9,21.206074144290117,47.0043650991622,Small,Medium,0,0.0
9,6.37479795249393,43.619109541916565,Large,Medium,0,0.0
6,11.65436190175626,27.174793046560865,Large,Large,1,3.3428591120061255
2,15.209331118771352,32.85137193411631,Small,Small,1,3.750890530814672
0,0.35105880839126635,10.609262616502818,Small,Small,1,8.216433076619706
6,14.980314363553834,31.980142381473602,Small,Small,1,2.2257238476290557
8,11.547171276418009,27.92204258088324,Large,Large,1,3.264992943216269
6,21.986549745904572,3.2047070928727885,Small,Large,0,0.0
4,1.4518373564793075,7.914848088206683,Medium,Medium,1,7.1616813714225085
0,11.709863733936047,12.343049254322052,Small,Medium,0,0.0
6,3.623757226452176,29.085715273828168,Small,Small,1,4.086064645130176
1,19.49630713746248,17.33900352993409,Small,Medium,0,0.0
9,10.143978134728332,31.63448561304411,Small,Large,0,0.0
5,19.32477959489006,32.53528703190665,Small,Small,1,2.6721299432838856
4,6.85902643145671,31.735190108794853,Large,Small,0,0.0
7,15.230813870457713,14.035837230573506,Large,Medium,0,0.0
2,8.156767335353928,41.68981195696529,Medium,Small,0,0.0
7,12.44702463054761,11.750733462022767,Medium,Medium,1,4.404243107336713
5,22.506935123017815,34.019872535087536,Medium,Medium,1,2.63759465489723
5,2.140141755356695,48.93360222906377,Large,Large,1,4.42740136156898
1,14.67119670617884,47.03192687181102,Large,Large,1,4.1020042882511385
1,8.686268316143265,23.675032459303658,Large,Large,1,6.105378171742284
1,6.171599954925927,31.096350706547334,Large,Large,1,6.188458810183946
2,0.3673991681489408,38.6829091280702,Medium,Medium,1,5.950890148804415
9,9.706222320624214,41.6689268625908,Medium,Medium,1,2.6182819825528085
6,7.891604882274383,49.17124352103959,Large,Large,1,3.3744541141717814
3,4.617549358803924,41.813134127486634,Small,Small,1,4.870433278575616
4,23.984285652207287,38.92894661256255,Small,Small,1,2.9511157533292445
8,7.1519387858935355,20.041077247948586,Medium,Medium,1,4.516201174807976
3,0.5365391959923027,22.452724130145786,Small,Small,1,6.479888989219219
5,6.325226413915313,48.438637597871406,Large,Large,1,3.746766694637719
3,0.7438214786761543,10.550502487139502,Small,Small,1,6.994882316704269
9,12.985808867900353,49.07992443881145,Large,Large,1,1.6390544331647092
3,22.612789104160836,22.959054689042617,Large,Medium,0,0.0
6,10.504078842057455,48.808975834744146,Small,Small,1,3.0708649204213754
1,7.4199695974456,1.5392442419456587,Large,Large,1,7.766528645622646
3,1.6984859995095969,44.48193058327465,Medium,Medium,1,5.323552145933707
1,18.57578451594422,27.10646764184757,Small,Small,1,4.344906375935498
8,19.485468370444682,21.195108936476075,Small,Medium,0,0.0
6,4.330644479428089,19.354478044923695,Small,Small,1,5.14287280002101
0,11.157217882870443,18.176152574404213,Large,Large,1,5.953746171238961
8,17.710269417705064,36.05893293918013,Large,Large,1,2.01740137081443
5,24.107374979567002,33.04302522172043,Small,Small,1,2.6582324756158946
2,6.849184367204675,6.936034879575626,Small,Large,0,0.0
6,19.743567307646067,0.5136096867870865,Medium,Small,0,0.0
3,24.554116920189625,20.441817790995977,Large,Large,1,3.5733338929193446
9,17.65347509462588,14.344430542902426,Large,Small,0,0.0
1,0.5460715744540823,7.803958031865172,Medium,Medium,1,8.235086825348771
4,5.470225559368575,46.72296201256931,Medium,Medium,1,4.059235361165945
0,13.958652517886632,42.66017292811568,Small,Small,1,4.493443269262571
7,4.332146484486444,19.29407654744789,Medium,Medium,1,5.1676036366687175
3,7.461100965363951,9.7800714322127,Large,Large,1,5.854218491601429
9,15.33407154368274,6.80299585082092,Large,Large,1,3.9357410081816298
7,10.199464140307226,8.17411376091955,Large,Medium,0,0.0
9,9.484162174788851,20.588448337470794,Large,Small,0,0.0
8,13.506432784733633,21.47000706695959,Small,Small,1,3.557983301205503
5,11.922232483925239,34.737606846401306,Small,Small,1,3.818699421692944
7,3.668361834731293,46.688559375449806,Medium,Medium,1,3.6134034878052113
6,22.453039484615015,29.77847483778205,Large,Small,0,0.0
7,2.9137265812294255,40.20431143290288,Large,Medium,0,0.0
9,9.897267966917104,13.527745118141832,Medium,Small,0,0.0
7,18.628173620730735,9.919662179271022,Large,Small,0,0.0
